"Reference.Code"	"year"	"time.pulled"	"Type"	"Journal"	"authors"	"article"	"original.sample.size"	"mention.outliers"	"final.sample.size"	"number.outliers"	"Basics"	"ANOVA"	"Regression"	"ChiSquare"	"Nonparametric"	"Modeling"	"BayesOther"
"@Zimmerman2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Gregory M. Zimmerman1 _ Mackenzie Kushner2
Received:"	"Examining the Contemporaneous, Short-Term, and Long-Term
Effects of Secondary Exposure to Violence on Adolescent
Substance Use"	"1670"	"No"	"1670"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"@Reyes2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"H. Luz McNaughton Reyes 1 _ Vangie A. Foshee1 _ May S. Chen1 _ Susan T. Ennett1"	"Patterns of Dating Violence Victimization and Perpetration among
Latino Youth"	"420"	"No"	"420"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Hadiwijaya2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Hana Hadiwijaya1 _ Theo A. Klimstra1 _ Jeroen K. Vermunt2 _ Susan J. T. Branje3 _
Wim H. J. Meeus1,3"	"On the Development of Harmony, Turbulence, and Independence
in ParentAdolescent Relationships: A Five-Wave Longitudinal
Study"	"1311"	"No"	"1311"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"@Bonache2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Helena Bonache 1 _ Rosaura Gonzalez-Mendez 1 _ Barbara Krah2"	"Romantic Attachment, Conflict Resolution Styles, and Teen Dating
Violence Victimization"	"1298"	"No"	"1298"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Obsuth2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Ingrid Obsuth1
 Aja Louise Murray1
 Tina Malti2
 Philippe Sulger3

Denis Ribeaud4
 Manuel Eisner1"	"A Non-bipartite Propensity Score Analysis of the Effects
of TeacherStudent Relationships on Adolescent Problem
and Prosocial Behavior"	"1067"	"No"	"1067"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Nieuwenhuis2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Jaap Nieuwenhuis1 _ Maarten van Ham1,2 _ Rongqin Yu3 _ Susan Branje4 _
Wim Meeus4,5 _ Pieter Hooimeijer6"	"Being Poorer Than the Rest of the Neighborhood: Relative
Deprivation and Problem Behavior of Youth"	"926"	"No"	"926"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"@Amemiya2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Jamie Amemiya 1 _ Ming-Te Wang2"	"Transactional Relations between Motivational Beliefs and Help
Seeking from Teachers and Peers across Adolescence"	"1479"	"No"	"1479"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Luyckx2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Koen Luyckx1 _ Bart Duriez2 _ Lindsey M. Green3,4 _ Oana Negru-Subtirica5"	"Identity Processes and Intrinsic and Extrinsic Goal Pursuits:
Directionality of Effects in College Students"	"370"	"No"	"370"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"
"@Luyckx2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Koen Luyckx1 _ Bart Duriez2 _ Lindsey M. Green3,4 _ Oana Negru-Subtirica5"	"Identity Processes and Intrinsic and Extrinsic Goal Pursuits:
Directionality of Effects in College Students"	"458"	"No"	"458"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"
"@Kleemans2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Mariska Kleemans 1 _ Luise F. Schlindwein1 _ Roos Dohmen1"	"Preadolescents Emotional and Prosocial Responses to Negative
TV News: Investigating the Beneficial Effects of Constructive
Reporting and Peer Discussion"	"336"	"No"	"336"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Mundt2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Marlon P. Mundt 1,2 _ Olena P. Antonaccio3 _ Michael T. French3,4 _
Larissa I. Zakletskaia1"	"The Role of Adolescent Friendship Group Integration and
Cohesion in Weapon-Related Violent Crime as a Young Adult"	"10482"	"No"	"10482"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"
"@Jensen2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Michaeline Jensen 1 _ Laurie Chassin2 _ Nancy A. Gonzales2"	"Neighborhood Moderation of Sensation Seeking Effects on
Adolescent Substance Use Initiation"	"454"	"No"	"454"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"@Wang2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Ming-Te Wang1 _ Angela Chow2 _ Jamie Amemiya1"	"Who Wants to Play? Sport Motivation Trajectories, Sport
Participation, and the Development of Depressive Symptoms"	"1065"	"No"	"1065"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Sentse2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Miranda Sentse1
 Tina Kretschmer2,3
 Amaranta de Haan1
 Peter Prinzie1"	"Conduct Problem Trajectories Between Age 4 and 17 and Their
Association with Behavioral Adjustment in Emerging Adulthood"	"682"	"No"	"682"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Andrews2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Naomi C. Z. Andrews1 _ Laura D. Hanish1 _ Carlos E. Santos2"	"Reciprocal Associations between Delinquent Behavior and Social
Network Position during Middle School"	"516"	"No"	"516"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"@Ja2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Nicole M. Ja1 _ Paul E. Jose1"	"I cant Take Hold of Some Kind of a Life: The Role of Social
Connectedness and Confidence in Engaging Lost Adolescents
with Their Lives"	"1996"	"No"	"1996"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"
"@Gommans2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Rob Gommans 1,2 _ Christoph M. Mller3 _ Gonneke W. J. M. Stevens1 _
Antonius H. N. Cillessen2 _ Tom F. M. Ter Bogt1i"	"Individual Popularity, Peer Group Popularity Composition and
Adolescents Alcohol Consumption"	"800"	"Yes"	"748"	"52"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"@Meldrum2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Ryan C. Meldrum1 _ J. C. Barnes2"	"Unstructured Socializing with Peers and Delinquent Behavior:
A Genetically Informed Analysis"	"1200"	"No"	"1200"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"@Bhargava2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Sakshi Bhargava 1 _ Mayra Y. Bmaca-Colbert2 _ Dawn P. Witherspoon3 _
Eva M. Pomerantz4 _ Richard W. Robins5"	"Examining Socio-Cultural and Neighborhood Factors Associated
with Trajectories of Mexican-Origin Mothers Education-Related
Involvement"	"671"	"No"	"671"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"
"@Meisel2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Samuel N. Meisel1 _ Craig R. Colder2"	"Social Goals Impact Adolescent Substance Use through Influencing
Adolescents Connectedness to Their Schools"	"387"	"Yes"	"387"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"@Racz2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Sarah Jensen Racz1 _ Diane L. Putnick1 _ Joan T. D. Suwalsky1 _ Charlene Hendricks1 _
Marc H. Bornstein1"	"Cognitive Abilities, Social Adaptation, and Externalizing Behavior
Problems in Childhood and Adolescence: Specific Cascade Effects
Across Development"	"351"	"No"	"351"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Shulman2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Shmuel Shulman1 _ Inge Seiffge-Krenke2 _ Sophie D. Walsh3"	"Is Sexual Activity During Adolescence Good for Future Romantic
Relationships?"	"144"	"No"	"144"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"@Zapolski2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Tamika C. B. Zapolski1 _ Sycarah Fisher2 _ Devin E. Banks1 _ Devon J. Hensel3 _
Jessica Barnes-Najor4"	"Examining the Protective Effect of Ethnic Identity on Drug
Attitudes and Use Among a Diverse Youth Population"	"34708"	"No"	"34708"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"
"@Burke2017"	"2017"	"2017"	"Developmental"	"Journal of Youth and Adolescence"	"Taniesha Burke1 _ Fabio Sticca2 _ Sonja Perren3,4"	"Everythings Gonna be Alright! The Longitudinal Interplay
among Social Support, Peer Victimization, and Depressive
Symptoms"	"960"	"No"	"960"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"
"@Bernacki2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Bernacki, Byrnes , Cromley"	"The effects of achievement goals and self-regulated learning behaviors on reading comprehension in technology-enhanced learning environments"	"160"	"No"	"160"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Bol2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Bol, Hacker, Walck, Nunnery"	"The effects of individual or group guidelines on the calibration accuracy and achievement of high school biology students"	"82"	"No"	"82"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"@Booth2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Booth, Newton"	"Fractions: Could they really be the gatekeeper?s doorman?"	"32"	"No"	"32"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Carr2011"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Carr, Taasoobshirazi, Stroud, Royer"	"Combined fluency and cognitive strategies instruction improves mathematics achievement in early elementary school"	"178"	"No"	"178"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Dumont2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Dumont, Trautwein, Ludtke, Neumann, Niggli, Schnyder"	"Does parental homework involvement mediate the relationship between family background and educational outcomes?"	"1270"	"No"	"1270"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"@Dumont2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Dumont, Trautwein, Ludtke, Neumann, Niggli, Schnyder"	"Does parental homework involvement mediate the relationship between family background and educational outcomes?"	"1911"	"No"	"1911"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"@Elmore2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Elmore, Oyserman"	"If ?we? can succeed, ?I? can too: Identity-based motivation and gender in the classroom"	"149"	"Yes"	"149"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Faircloth2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Faircloth"	"??Wearing a mask?? vs. connecting identity with learning"	"73"	"No"	"73"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"@Faircloth2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Faircloth"	"??Wearing a mask?? vs. connecting identity with learning"	"32"	"No"	"32"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"@Germeijs2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Germeijs, Luyckx, Notelaers, Goossens, Verschueren"	"Choosing a major in higher education: Profiles of students? decision-making process"	"422"	"No"	"422"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"
"@Gniewosz2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Gniewosz, Noack"	"What you see is what you get: The role of early adolescents? perceptions in the intergenerational transmission of academic values"	"1015"	"No"	"1015"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"
"@Greene2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Greene, Hutchison, Costa, Crompton"	"Investigating how college students? task definitions and plans relate to self-regulated learning processing and understanding of a complex science topic"	"55"	"No"	"55"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Job2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Job, Klassen"	"Predicting performance on academic and non-academic tasks: A comparison of adolescents with and without learning disabilities"	"94"	"No"	"94"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Kauffman2011"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Kauffman, Zhao, Yang"	"Effects of online note taking formats and self-monitoring prompts on learning from online text: Using technology to enhance self-regulated learning"	"30"	"No"	"30"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Kercood2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Kercood, Zentall, Vinh, Tom-Wright"	"Attentional cuing in math word problems for girls at-risk for ADHD and their peers in general education settings"	"20"	"No"	"20"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Lerkkanen2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Lerkkanen, Kiuru, Pakarinen, Viljaranta, Poikkeus, Kasku-Puttonen, Siekkinen, Nurmi"	"The role of teaching practices in the development of children?s interest in reading and mathematics in kindergarten"	"1317"	"No"	"1317"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"
"@Madjar2011"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Madjar, Kaplan, Weinstock"	"Clarifying mastery-avoidance goals in high school: Distinguishing between intrapersonal and task-based standards of competence"	"256"	"No"	"256"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Madjar2011"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Madjar, Kaplan, Weinstock"	"Clarifying mastery-avoidance goals in high school: Distinguishing between intrapersonal and task-based standards of competence"	"118"	"No"	"118"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Martin2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Martin"	"The role of personal best (PB) goals in the achievement and behavioral engagement of students with ADHD and students without ADHD"	"3461"	"No"	"3461"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"
"@Martin2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Martin"	"The role of personal best (PB) goals in the achievement and behavioral engagement of students with ADHD and students without ADHD"	"80"	"No"	"80"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"
"@PytlikZillig2011"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"PytilkZillig, Horn, Bruning, Bell, Liu, Siwatu, Bodvarsson, Kim, Carlson"	"Face-to-face versus computer-mediated discussion of teaching cases: Impacts on preservice teachers? engagement, critical analyses, and self-efficacy"	"96"	"No"	"96"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Reeve2011"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Reeve, Tseng"	"Agency as a fourth aspect of students? engagement during learning activities"	"365"	"No"	"365"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"@Reznitskaya2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Reznitskaya, Glina, Carolan, Michaud, Rogers, Sequeira"	"Examining transfer effects from dialogic discussions to new tasks and contexts"	"263"	"No"	"263"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Reznitskaya2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Reznitskaya, Glina, Carolan, Michaud, Rogers, Sequeira"	"Examining transfer effects from dialogic discussions to new tasks and contexts"	"119"	"No"	"119"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Rich2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Rich, Schachter"	"High school identity climate and student identity development"	"2787"	"No"	"2787"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"
"@Schwinger2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Schwinger, Wild"	"Prevalence, stability, and functionality of achievement goal profiles in mathematics from third to seventh grade"	"302"	"No"	"302"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Schwinger2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Schwinger, Wild"	"Prevalence, stability, and functionality of achievement goal profiles in mathematics from third to seventh grade"	"59"	"No"	"59"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Sinai2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Sinai, Kaplan, Flum"	"Promoting identity exploration within the school curriculum: A design-based study in a Junior High literature lesson in Israel"	"66"	"No"	"66"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Stupnisky2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Stupnisky, Perry, Hall, Guay"	"Examining perceived control level and instability as predictors of first-year college students? academic achievement"	"242"	"No"	"242"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"
"@Thoman2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Thoman, Sansone, Fraughton, Pasupathi"	"How students socially evaluate interest: Peer responsiveness influences evaluation and maintenance of interest"	"70"	"No"	"70"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"@Yeager2012"	"2012"	"2012"	"Educational"	"Contemporary Educational Psychology"	"Yeager, Bundick, Johnson"	"The role of future work goal motives in adolescent identity development: A
longitudinal mixed-methods investigation"	"99"	"Yes"	"99"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"
"@Warburton2017"	"2017"	"2017"	"Educational"	"Contemporary Educational Psychology"	" Warburton, V."	"Peer and teacher influences on the motivational climate in physical education: A longitudinal perspective on achievement goal adoption"	"655"	"No"	"655"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"
"@Baker2017"	"2017"	"2017"	"Educational"	"Contemporary Educational Psychology"	"Baker, A., Lin, T., Chen, J., Paul, N., Anderson, R. & Nguyen-Jahiel, K."	"Effects of teacher framing on student engagement during collaborative reasoning discussions"	"126"	"No"	"126"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"
"@Barzilai2017"	"2017"	"2017"	"Educational"	"Contemporary Educational Psychology"	"Barzilai, S."	"Half-reliable: A qualitative analysis of epistemic thinking in and about a digital game"	"14"	"No"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"
"@Boehme2017"	"2017"	"2017"	"Educational"	"Contemporary Educational Psychology"	"Boehme, K. , Goetz, T. & Preckel, F."	"Is it good to value math? Investigating mothers impact on their childrens test anxiety based on control-value theory"	"1970"	"No"	"1970"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Chan2017"	"2017"	"2017"	"Educational"	"Contemporary Educational Psychology"	"Chan, W., Au, T., Lau, N. & Tang, J. "	"Counting errors as a window onto children's place-value concept"	"433"	"No"	"433"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Ching2017"	"2017"	"2017"	"Educational"	"Contemporary Educational Psychology"	"Ching, B"	"Mathematics anxiety and working memory: Longitudinal associations with mathematical performance in Chinese children"	"246"	"No"	"246"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"@Gilbert2017"	"2017"	"2017"	"Educational"	"Contemporary Educational Psychology"	"Gilbert, J. & Fuchs, L."	"Bivariate developmental relations between calculations and word problems: A latent change approach"	"328"	"Yes"	"326"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"
"@Ho2017"	"2017"	"2017"	"Educational"	"Contemporary Educational Psychology"	"Ho, C., Zheng, M., McBride, C., Hsu, L., Waye, M. & Kwok, J. "	"Examining an extended simple view of reading in Chinese: The role of naming efficiency for reading comprehension"	"190"	"No"	"190"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Korpipaa2017"	"2017"	"2017"	"Educational"	"Contemporary Educational Psychology"	"Korpip, H., Koponen, T., Aro, M., Tolvanen, A., Aunola, K., Poikkeus, A., Lerkkanen, M. & Nurmi, J."	"Covariation between reading and arithmetic skills from Grade 1 to Grade 7"	"1335"	"No"	"1335"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Kostons2017"	"2017"	"2017"	"Educational"	"Contemporary Educational Psychology"	"Kostons, D. & de Koning, B."	"Does visualization affect monitoring accuracy, restudy choice, and comprehension scores of students in primary education?"	"116"	"No"	"116"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Lewis2017"	"2017"	"2017"	"Educational"	"Contemporary Educational Psychology"	"Lewis, R. & Farkas, G. "	"Using an opportunity-propensity framework to estimate individual-, classroom-, and school-level predictors of middle school science achievement "	"4447"	"No"	"4447"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
"@Litalien2017a"	"2017"	"2017"	"Educational"	"Contemporary Educational Psychology"	"Litalien, D., Morin, A. & McInerney, D."	"Generalizability of achievement goal profiles across five cultural groups: More similarities than differences"	"2643"	"No"	"2643"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"
